"country","x19jan","x19feb","x19mar","x19apr","x19may","x19jun","x19jul","x19aug","x19sep","x19oct","x19nov","x19dec","x20jan","x20feb","x20mar","x20apr","x20may","x20jun","x20jul","x20aug","x20sep","x20oct","x20nov","x20dec","x21jan","x21feb","x21mar","x21apr","x21may","x21jun","x21jul","x21aug","x21sep","x21oct","x21nov","x21dec","x22jan","x22feb"
"Czech Republic",645,649,775,912,1027,1081,696,652,530,707,870,985,437,557,260,735,1030,950,692,649,489,662,587,540,472,533,814,761,844,955,678,845,950,891,559,411,432,503
