"country","x19jan","x19feb","x19mar","x19apr","x19may","x19jun","x19jul","x19aug","x19sep","x19oct","x19nov","x19dec","x20jan","x20feb","x20mar","x20apr","x20may","x20jun","x20jul","x20aug","x20sep","x20oct","x20nov","x20dec","x21jan","x21feb","x21mar","x21apr","x21may","x21jun","x21jul","x21aug","x21sep","x21oct","x21nov","x21dec","x22jan","x22feb"
"Iran",-824,-685,-833,-641,-543,-227,-606,-161,-648,-856,-859,-853,-704,-767,-558,0,0,0,-664,-406,-515,-97,-790,-819,-714,-809,-850,-867,-861,-867,-633,-898,-888,-395,-796,-855,-649,-514
