"country","x19jan","x19feb","x19mar","x19apr","x19may","x19jun","x19jul","x19aug","x19sep","x19oct","x19nov","x19dec","x20jan","x20feb","x20mar","x20apr","x20may","x20jun","x20jul","x20aug","x20sep","x20oct","x20nov","x20dec","x21jan","x21feb","x21mar","x21apr","x21may","x21jun","x21jul","x21aug","x21sep","x21oct","x21nov","x21dec","x22jan","x22feb"
"Georgia",-768,-683,-773,-725,-770,-651,-900,-735,-819,-932,-863,-927,-945,-860,-924,-917,-882,-918,-1094,-986,-753,-1103,-1064,-1102,-1119,-966,-1073,-771,-427,-523,-540,-540,-522,-540,-608,-747,-796,-748
