"country","x19jan","x19feb","x19mar","x19apr","x19may","x19jun","x19jul","x19aug","x19sep","x19oct","x19nov","x19dec","x20jan","x20feb","x20mar","x20apr","x20may","x20jun","x20jul","x20aug","x20sep","x20oct","x20nov","x20dec","x21jan","x21feb","x21mar","x21apr","x21may","x21jun","x21jul","x21aug","x21sep","x21oct","x21nov","x21dec","x22jan","x22feb"
"Hungary",-265,614,704,1128,1361,688,-99,1065,929,791,651,1118,463,556,390,466,505,423,537,623,504,158,190,-74,-95,-169,7,191,142,158,286,273,187,43,64,101,353,493
