"country","x19jan","x19feb","x19mar","x19apr","x19may","x19jun","x19jul","x19aug","x19sep","x19oct","x19nov","x19dec","x20jan","x20feb","x20mar","x20apr","x20may","x20jun","x20jul","x20aug","x20sep","x20oct","x20nov","x20dec","x21jan","x21feb","x21mar","x21apr","x21may","x21jun","x21jul","x21aug","x21sep","x21oct","x21nov","x21dec","x22jan","x22feb"
"Germany",8062,7898,8857,7899,8416,6659,5230,7034,5892,6971,9200,12621,8602,5957,7723,6910,7046,5272,3969,5071,5438,7088,7673,7253,4628,7270,9137,8401,7397,6491,5524,3778,6164,8072,7523,8242,8490,9118
