"country","x19jan","x19feb","x19mar","x19apr","x19may","x19jun","x19jul","x19aug","x19sep","x19oct","x19nov","x19dec","x20jan","x20feb","x20mar","x20apr","x20may","x20jun","x20jul","x20aug","x20sep","x20oct","x20nov","x20dec","x21jan","x21feb","x21mar","x21apr","x21may","x21jun","x21jul","x21aug","x21sep","x21oct","x21nov","x21dec","x22jan","x22feb"
"Turkey",5667,4249,4294,3464,2579,2593,3190,2718,2990,3086,3862,5313,5401,4867,3476,2304,2239,1598,2534,2784,3145,3565,4462,5530,4743,4769,4363,3157,2024,2504,2034,2224,2640,2564,3163,3966,4836,4371
