"country","x19jan","x19feb","x19mar","x19apr","x19may","x19jun","x19jul","x19aug","x19sep","x19oct","x19nov","x19dec","x20jan","x20feb","x20mar","x20apr","x20may","x20jun","x20jul","x20aug","x20sep","x20oct","x20nov","x20dec","x21jan","x21feb","x21mar","x21apr","x21may","x21jun","x21jul","x21aug","x21sep","x21oct","x21nov","x21dec","x22jan","x22feb"
"Tunisia",261,254,259,252,226,275,-490,-667,-741,-637,-645,-1153,-1306,-709,-229,-487,-526,-599,-896,-1081,-1062,-1474,-1601,-2055,-1849,-1864,-2092,-1871,-1876,-1629,-1634,-1336,-1147,-2007,-1922,-1943,-1918,-1782
